176|1980-04-25|8:45|GCSBJN1|G2|19.0|39|3.912|||||||||40.1375|75.8391||||44.919|||||||
179|1980-05-03|9:30|GCSBJN1|G2|23.0|39|3.984|||||||||39.6625|79.6913||||44.919|||||||
181|1980-05-04||GCSCC21|G1||66|5.368|||||||||.2125|68.9||||348.036|||||||
182|1980-05-05|7:30|GCSBCM1|CE||72|4.8|||||||||237.475|9.40435||||36.478|||||||
183|1980-05-09||GCSCC21|G1||66.75|5.256|||||||||.175|70.9043||||352.245|||||||
185|1980-05-09|9:30|GCSBCM1|CE||74.25|4.84|||||||||227.975|9.40435||||37.881|||||||
186|1980-05-09|12:20|GCSBJN1|G2|23.0|39.3|4.032|||||||||35.15|84.7783||||46.322|||||||
188|1980-05-16|9:20|GCSBCM1|G1|20.50|87.75|4.728|||||||||237.475|8.78696||||47.725|||||||
189|1980-05-16|14:15|GCSBJN1|G2|20.5|39|4.008|||||||||39.1875|82.4652||||43.493|||||||
190|1980-05-25||GCSCC21|G1||69.75|5.272|||||||||.25|73.987||||297.505|||||||
192|1980-05-26|11:30|GCSBJN1|G2|23.0|40.5|3.976|||||||||42.275|81.6957||||37.881|||||||
194|1980-05-28|12:00|GCSBCM1|CE|30.00|72|4.736|||||||||237.475|8.63043||||40.687|||||||
195|1980-06-05||GCSCC21|G1||67.5|5.128|||||||||.2375|71.6783||||352.245|||||||
197|1980-06-05|8:00|GCSBCM1|CE||72|4.576|||||||||237.475|9.55652||||37.881|||||||
199|1980-06-05|14:15|GCSBJN1|G2|21.5|39.75|3.864|||||||||43.225|84.0087||||44.919|||||||
200|1980-06-13||GCSCC21|G1||67.8|5.256|||||||||.2375|71.6783|||||||||||
202|1980-06-13|10:45|GCSBJN1|G2|19.5|39.3|3.888|||||||||43.225|82.4652|||||||||||
203|1980-06-14|8:00|GCSBCM1|CE||72|4.56|||||||||246.975|10.0174|||||||||||
205|1980-06-20||GCSCC21|G1||68.25|5.344|||||||||.2625|70.1348||||339.618|||||||
206|1980-06-20|11:00|GCSBJN1|G2|22.0|39.3|3.896|||||||||47.5|83.2391||||40.687|||||||
207|1980-06-21|8:45|GCSBCM1|CE||72|4.76|||||||||254.1|8.47826||||35.075|||||||
209|1980-06-27||GCSCC21|G1||68.4|5.44|||||||||.2125|73.987||||348.036|||||||
211|1980-06-27|11:20|GCSBJN1|G2|22.0|39|3.776|||||||||43.4625|80.6174||||50.531|||||||
212|1980-06-28|7:30|GCSBCM1|CE||63.75|4.408|||||||||194.725|6.93478||||37.881|||||||
213|1980-07-03||GCSCC21|G1||65.25|5.176||||||||||70.1348||||348.036|||||||
216|1980-07-12|10:45|GCSBCM1|CE||72|4.568||||||||||7.86087|||||||||||
217|1980-07-12|13:55|GCSBJN1|G2|20.5|39|3.952||||||||||72.4478||||39.284|||||||
218|1980-07-29||GCSCC21|G1||64.5|5.312|||||||||.2|68.5957||||294.699|||||||
219|1980-07-30|10:55|GCSBJN1|G2|23.0|39.75|3.888|||||||||34.4375|73.2174||||36.478|||||||
222|1980-08-08||GCSCC21|G1||66.75|5.288||||||||||69.3652||||346.633|||||||
223|1980-08-08|16:00|GCSBJN1|G2|21.0|39.75|4.24||||||||||71.6783||||63.158|||||||
224|1980-08-13||GCSCC21|G1||66.75|5.232|||||||||||||||||||||
226|1980-08-14|11:15|GCSBCM1|CE||70.5|4.688||||||||||8.63043||||44.919|||||||
227|1980-08-14|15:00|GCSBJN1|G2|21.3|38.55|3.952||||||||||73.6826|||||||||||
228|1980-08-26|10:30|GCSBCM1|CE|26.50|70.8|4.72||||||||||||||29.463|||||||
229|1980-08-27||GCSCC21|G1||69.3|5.32||||||||||||||349.439|||||||
230|1980-08-29|14:00|GCSBJN1|G2|23.5|39.75|3.856||||||||||||||40.687|||||||
231|1980-09-04|11:45|GCSBCM1|CE||68.25|4.4|||||||||227.975|9.24783||||29.463|||||||
234|1980-09-08|8:25|GCSBJN1|G2|23.5|39|3.968|||||||||36.3375|76.3||||46.322|||||||
235|1980-09-12||GCSCC21|G1||67.5|5.304|||||||||.2125|72.4478||||352.245|||||||
236|1980-09-12|11:00|GCSBCM1|CE||65.25|4.776|||||||||218.475|10.4826||||33.672|||||||
237|1980-09-12|11:00|GCSBJN1|G2|22.5|39|3.944|||||||||38|73.2174||||43.493|||||||
240|1980-09-26|16:00|GCSBJN1|G2|21.5|38.55|4.04|||||||||40.375|76.3||||46.322|||||||
241|1980-09-27|11:00|GCSBCM1|CE||67.5|4.728|||||||||237.475|8.63043||||32.269|||||||
242|1980-10-03||GCSCC21|G1||67.5|5.288|||||||||.2375|73.2174||||370.484|||||||
243|1980-10-03|14:00|GCSBJN1|G2|22.5|38.25|4.048|||||||||43.4625|73.987||||56.143|||||||
244|1980-10-04|9:30|GCSBCM1|CE||66|4.552|||||||||201.85|7.86087||||39.284|||||||
245|1980-10-10|7:30|GCSBCM1|CE||67.5|4.704|||||||||277.85|8.01739||||32.269|||||||
247|1980-10-11|12:25|GCSBJN1|G2|25.0|39|4.024|||||||||54.625|74.7609||||40.687|||||||
248|1980-10-17||GCSCC21|G1||68.25|5.28|||||||||.2125|73.2174||||359.26|||||||
250|1980-10-17|8:30|GCSBCM1|CE||72|4.8|||||||||230.35|9.71304||||36.478|||||||
252|1980-10-18|8:00|GCSBJN1|G2|21.0|39|4.064|||||||||40.375|77.8435||||43.493|||||||
253|1980-11-03||GCSCC21|G1||66.75||||||||||.2|73.987|||||||||||
254|1980-11-03|9:20|GCSBCM1|CE||67.05||||||||||208.975|8.16957|||||||||||
257|1980-11-06|11:45|GCSBJN1|G2|20.0|38.55||||||||||33.9625|75.5304|||||||||||
258|1980-11-15|8:00|GCSBCM1|G1|19.20|88.5||||||||||246.975|8.63043|||||||||||
259|1980-11-15|10:00|GCSBJN1|G2|22.0|38.55|3.912|||||||||42.75|75.8391||||49.128|||||||
260|1980-11-21||GCSCC21|G1||68.25|5.368|||||||||.2375|75.8391||||371.887|||||||
263|1980-11-21|10:50|GCSBJN1|G2|20.5|39|4.064|||||||||46.55|77.0739||||42.09|||||||
264|1980-11-28|7:30|GCSBCM1|CE||72||||||||||237.475|9.55652|||||||||||
265|1980-11-28|9:55|GCSBJN1|G2|20.5|39||||||||||38.7125|73.2174|||||||||||
268|1980-12-05|10:50|GCSBJN1|G2|22.5|39||||||||||41.0875|68.5957|||||||||||
269|1980-12-05|11:15|GCSBCM1|CE||72||||||||||237.475|8.47826|||||||||||
270|1980-12-07||GCSCC21|G1||67.5||||||||||.25|73.987|||||||||||
271|1980-12-19||GCSCC21|G1||68.25|5.456|||||||||.2|74.7609||||360.663|||||||
273|1980-12-19|11:00|GCSBCM1|CE|21.50|69|4.616|||||||||227.975|9.09565||||39.284|||||||
274|1980-12-20|11:20|GCSBJN1|G2|21.0|38.25|4|||||||||41.0875|67.8217||||37.881|||||||
276|1980-12-29||GCSCC21|G1||68.25|5.224|||||||||.2|74.7609||||369.081|||||||
277|1980-12-29|7:30|GCSBCM1|CE|21.50|71.25|4.76|||||||||211.35|8.63043||||35.075|||||||
280|1980-12-30|10:10|GCSBJN1|G2|21.0|39|4.016|||||||||36.8125|72.4478||||39.284|||||||
283|1981-01-12||GCSCC21|G1||69|5.48|||||||||||||||||||||
285|1981-01-16|10:10|GCSBCM1|G1|18.00|87.75|4.504|||||||||258.85|||||40.687|||||||
286|1981-01-17|11:00|GCSBJN1|G2|26.7|40.05|3.872|||||||||34.9125|||||35.075|||||||
287|1981-01-30|11:50|GCSBJN1|G2|23.0|39|4.032|||||||||38|80.9261||||53.337|||||||
288|1981-01-30|14:30|GCSBCM1|G1|20.00|87.75|4.568|||||||||237.475|8.63043||||42.09|||||||
291|1981-02-06||GCSCC21|G1||67.5|5.456|||||||||.2125|73.2174||||360.663|||||||
293|1981-02-14|7:45|GCSBCM1|G1|17.00|87.75|4.92|||||||||237.475|8.63043||||36.478|||||||
294|1981-02-14|10:50|GCSBJN1|G2|19.0|39.3|4.104|||||||||43.225|78.613||||43.493|||||||
295|1981-02-23||GCSCC21|G1||67.5|5.272|||||||||.2375|74.7609||||369.081|||||||
298|1981-03-07||GCSCC21|G1||68.25|5.288|||||||||.1875|75.5304||||362.066|||||||
300|1981-03-07|7:30|GCSBCM1|CE|16.00|72.75|4.712|||||||||230.35|9.09565||||42.09|||||||
301|1981-03-07|12:25|GCSBJN1|G2|22.0|38.25|3.992|||||||||41.325|77.0739||||44.919|||||||
302|1981-03-19||GCSCC21|G1||68.25|5.288|||||||||.2125|75.9913||||363.469|||||||
304|1981-03-19|12:00|GCSBJN1|G2|22.5|37.95||||||||||39.9|79.6913||||40.687|||||||
305|1981-03-21|8:00|GCSBCM1|CE|23.00|69.75|4.68|||||||||227.975|7.86087||||16.836|||||||
307|1981-03-31||GCSCC21|G1||68.25|5.552|||||||||.1875|75.2217||||352.245|||||||
308|1981-03-31|10:30|GCSBJN1|G2|18.0|39|4.24|||||||||32.775|83.2391||||44.919|||||||
309|1981-03-31|12:20|GCSBCM1|CE|24.00|69.15|4.096|||||||||211.35|8.93913||||2.806|||||||
312|1981-04-13|9:20|GCSBCM1|CE|20.00|69.9|4.696|||||||||204.225|8.93913||||43.493|||||||
313|1981-04-13|11:00|GCSBJN1|G2|18.5|38.7|3.952|||||||||22.8|75.5304||||46.322|||||||
314|1981-04-16||GCSCC21|G1||68.1|5.368|||||||||.2125|74.7609||||349.439|||||||
316|1981-04-19|7:35|GCSBJN1|G2|20.3|37.95|3.792||||||||||70.1348||||33.672|||||||
318|1981-04-24|9:00|GCSBCM1|CE||70.5|4.648|||||||||227.975|9.24783||||40.687|||||||
319|1981-04-24|11:45|GCSBJN1|G2|21.5|37.65|3.912|||||||||38.7125|63.9696||||36.478|||||||
320|1981-04-25||GCSCC21|G1||66.3|5.192|||||||||.2|73.987||||350.842|||||||
323|1981-05-04||GCSCC21|G1||69.3|5.16|||||||||.2375|71.6783||||339.618|||||||
324|1981-05-04|16:10|GCSBCM1|CE|26.00|74.25|4.656|||||||||256.475|8.47826||||33.672|||||||
326|1981-05-05|16:35|GCSBJN1|G2|22.5|37.65|3.784|||||||||43.225|67.0522||||30.866|||||||
328|1981-05-16|15:35|GCSBCM1|CE|25.00|69.75|4.712||||||||||8.16957||||37.881|||||||
331|1981-05-26||GCSCC21|G1||69.3|5.136||||||||||75.2217||||352.245|||||||
332|1981-06-01|7:00|GCSBCM1|CE|19.50|73.5|4.672||||||||||8.63043||||40.687|||||||
333|1981-06-01|9:30|GCSBJN1|G2|21.5|38.1|3.984||||||||||68.5957||||42.09|||||||
336|1981-06-16|6:30|GCSBCM1|CE|19.00|70.2|4.632||||||||||||||40.687|||||||
337|1981-06-16|8:35|GCSBJN1|G2|20.5|38.1|3.864||||||||||||||28.06|||||||
338|1981-06-18||GCSCC21|G1||69.3|5.32||||||||||||||334.006|||||||
341|1981-07-02|11:05|GCSBJN1|G2|20.5|38.4|3.976||||||||||||||35.075|||||||
342|1981-07-02|15:45|GCSBCM1|CE|24.50|73.2|4.68||||||||||||||36.478|||||||
343|1981-07-04||GCSCC21|G1||68.7|5.184||||||||||||||352.245|||||||
346|1981-07-17|8:30|GCSBCM1|CE||70.95|4.504|||||||||237.475|8.63043||||15.433|||||||
347|1981-07-17|16:40|GCSBJN1|G2|22.5|38.4|4.272|||||||||36.8125|73.987||||36.478|||||||
350|1981-07-25||GCSCC21|G1||68.55|5.448|||||||||.2125|78.613||||335.409|||||||
351|1981-08-04|10:15|GCSBJN1|G2|20.5|39|3.856|||||||||36.575|75.5304||||28.06|||||||
352|1981-08-04|16:30|GCSBCM1|CE|23.00|73.5|4.568|||||||||246.975|8.78696||||49.128|||||||
353|1981-08-07||GCSCC21|G1||69|5.16|||||||||.2125|75.5304||||346.633|||||||
356|1981-08-21||GCSCC21|G1||68.25|5.368|||||||||.2|78.613||||362.066|||||||
358|1981-08-21|11:20|GCSBJN1|G2|21.5|38.55|4.12|||||||||37.05|71.6783||||37.881|||||||
359|1981-08-22|11:00|GCSBCM1|CE|25.50|67.5|4.52|||||||||256.475|8.63043||||33.672|||||||
361|1981-09-04||GCSCC21|G1||68.55|5.408|||||||||.2|77.8435||||362.066|||||||
364|1981-09-04|12:05|GCSBJN1|G2|21.5|39|4.104|||||||||34.4375|75.5304||||36.478|||||||
365|1981-09-07|15:10|GCSBCM1|CE|25.00|72|4.656|||||||||237.475|8.78696||||37.881|||||||
366|1981-09-17|12:25|GCSBCM1|CE|21.50|72||||||||||166.238|6.62609|||||||||||
367|1981-09-18||GCSCC21|G1||68.25||||||||||.2125|78.613|||||||||||
371|1981-09-18|12:00|GCSBJN1|G2|23.0|39||||||||||36.8125|77.0739|||||||||||
372|1981-09-29||GCSCC21|G1||69|5.264|||||||||.225|77.8435||||352.245|||||||
375|1981-09-29|10:45|GCSBJN1|G2|23.5|39.75|3.944|||||||||40.375|80.9261||||39.284|||||||
376|1981-10-01|15:35|GCSBCM1|CE|23.00|72.75|4.616|||||||||237.475|8.93913||||44.919|||||||
377|1981-10-09||GCSCC21|G1||69|5.192|||||||||.2|79.3826||||371.887|||||||
380|1981-10-12|15:50|GCSBCM1|CP|26.00|75|4.68|||||||||244.6|9.09565||||44.919|||||||
381|1981-10-13|6:20|GCSBJN1|G2|19.0|39.75|3.936|||||||||32.3|81.6957||||37.881|||||||
382|1981-10-20||GCSCC21|G1||69|5.2|||||||||.225|79.3826||||369.081|||||||
384|1981-10-20|11:00|GCSBJN1|G2|20.0|39|3.952|||||||||38.2375|80.1565||||36.478|||||||
385|1981-10-22|10:15|GCSBCM1|CP|22.50|75|4.616|||||||||242.225|8.63043||||42.09|||||||
387|1981-11-06||GCSCC21|G1||69||||||||||.25|79.3826|||||||||||
390|1981-11-07|9:50|GCSBJN1|G2|22.5|39.75||||||||||40.375|84.7783|||||||||||
391|1981-11-09|14:15|GCSBCM1|CP|24.50|75||||||||||249.35|8.78696|||||||||||
394|1981-11-19||GCSCC21|G1||69||||||||||.2375|80.1565|||||||||||
395|1981-11-19|10:15|GCSBJN1|G2|20.0|39.3||||||||||38.95|75.5304|||||||||||
396|1981-11-20|14:25|GCSBCM1|CE|23.00|73.5||||||||||254.1|9.71304|||||||||||
398|1981-12-01|15:30|GCSBJN1|G2|21.5|39||||||||||||||||||||||
400|1981-12-03||GCSCC21|G1||69||||||||||||||||||||||
402|1981-12-11||GCSCC21|G1||69|5.288|||||||||.2125|80.9261|||||||||||
403|1981-12-11|17:40|GCSBCM1|CP|20.00|75||||||||||237.475|9.71304|||||||||||
404|1981-12-12|11:55|GCSBJN1|G2|23.0|39.75||||||||||34.4375|77.8435|||||||||||
406|1981-12-21||GCSCC21|G1||69|5.072|||||||||||||||||||||
409|1981-12-22|12:15|GCSBJN1|G2|19.5|39.75|3.896|||||||||||||||||||||
410|1981-12-22|16:45|GCSBCM1|CE|18.50|70.5|4.824|||||||||||||||||||||
411|1982-01-07||GCSCC21|G1||69|5.216|||||||||.2125|81.6957||||350.842|||||||
414|1982-01-08|17:00|GCSBJN1|G2|18.0|39|3.68|||||||||34.2|63.9696||||46.322|||||||
415|1982-01-09|9:50|GCSBCM1|CE|19.00|72|4.56|||||||||213.725|8.63043||||43.493|||||||
